movieId,title,year,genres,first_three_actors,director,original_language,imdb_id,movieIdInt
171213,Love After Love,1992,"Romance, Drama","Isabelle Huppert, Bernard Giraudeau, Hippolyte Girardot",Diane Kurys,en,tt0103710,7388
104354,The Tree of Guernica,1975,Drama,"Mariangela Melato, Ron Faber, Cosimo Cinieri",Fernando Arrabal,fr,tt0072656,5809
105254,The Touch,1971,Drama,"Elliott Gould, Bibi Andersson, Max von Sydow",Ingmar Bergman,sv,tt0066826,5836
162396,The Big Swap,1998,"Drama, Romance","Mark Adams, Mark Caven, Allison Egan",Niall Johnson,en,tt0118717,7212
106538,Un amour de femme,2001,"Romance, Drama","Hélène Fillières, Raffaëla Anderson, Anthony Delon",Sylvie Verheyde,en,tt0386092,5891
143959,Ricky Rapper and Cool Wendy,2012,"Comedy, Family, Music, Foreign","Lauri Kajo, Martti Suosalo, Olivia Ainali",Mari Rantasila,fi,tt1786650,6822
148853,Legacy,2006,Drama,"Sylvie Testud, Stanislas Merhar, Olga Legrand",Géla Babluani,fr,tt0498134,6930
27496,Nightmare in Wax,1969,Horror,"Anne Helm, Scott Brady, Berry Kroeger",Bud Townsend,en,tt0064729,3386
68173,Jungle Freaks,1969,Comedy,"Grande Otelo, Paulo José, Milton Gonçalves",Joaquim Pedro de Andrade,pt,tt0064616,4672
74727,Long Pigs,2010,"Crime, Horror","Anthony Alviano, Jean-Marc Fontaine, Paul Fowles",Nathan Hynes,en,tt0971204,4890
59362,Pyaar Ke Side Effects,2006,"Comedy, Drama, Romance","Rahul Bose, Mallika Sherawat, Ranvir Shorey",Saket Chaudhary,hi,tt0480572,4486
103539,Kelin,2009,"Drama, Foreign","Gulsharat Zhubyeva, Turakhan Sadykova, Erzhan Nurymbet",Ermek Tursunov,kk,tt1464239,5783
159245,Komsomol,1933,Documentary,No Actor,Joris Ivens,ru,tt0023331,7147
47723,In the Presence of a Clown,1997,Drama,"Börje Ahlstedt, Marie Richardson, Erland Josephson",Ingmar Bergman,sv,tt0119496,4125
162458,Mods,2002,"Music, Drama","Laurent Lacotte, Guillaume Verdier, Serge Bozon",Serge Bozon,fr,tt0351369,7215
96419,Oriana,1985,"Drama, Mystery, Romance","Doris Wells, Mirtha Borges, Philippe Rouleau",Fina Torres,es,tt0089739,5583
90319,The Tale of Tsar Saltan,1984,"Animation, Family","Anastasiya Zueva, Mikhail Zimin, Aleksey Zolotnitskiy",Ivan Ivanov-Vano,ru,tt0142851,5416
114931,Sonja,2006,"Drama, Foreign","Sabrina Kruschwitz, Julia Kaufmann, Nadja Engelbrecht",Kirsi Liimatainen,en,tt0496395,6117
80324,Innocent Sorcerers,1960,"Romance, Drama, Music","Krystyna Stypułkowska, Wanda Koczeska , Teresa Szmigielówna",Andrzej Wajda,pl,tt0054119,5040
97707,Gesualdo: Death for Five Voices,1995,"Documentary, TV Movie","Milva, Werner Herzog",Werner Herzog,de,tt0114684,5622
99495,Summer of Goliath,2011,"Documentary, Drama",No Actor,Nicolás Pereda,es,tt1714758,5677
100017,Hounded,2006,Drama,"Kostja Ullmann, Maren Kroymann, Moritz Grove",Angelina Maccarone,de,tt0488903,5693
117565,Water and Power,1989,Documentary,No Actor,Pat O'Neill,en,tt0098624,6180
141757,The Phantom,1984,"Horror, Drama","Roman Wilhelmi, Dorota Kwiatkowska, Dorota Kwiatkowska",Marek Nowicki,pl,tt0088399,6773
130802,A Night In the Woods,2012,"Horror, Mystery","Scoot McNairy, Anna Skellern, Andrew Hawley",Richard Parry,en,tt1718714,6513
46409,MP3: Mera Pehla Pehla Pyaar,2007,"Romance, Drama","Ruslaan Mumtaz, Hazel Crowney, Manoj Pahwa",Robby Grewal,hi,tt0860454,4061
66537,The Disenchanted,1990,"Drama, Romance","Judith Godrèche, Marcel Bozonnet, Thérèse Liotard",Benoît Jacquot,fr,tt0099406,4646
123979,To Die By Your Side,2011,"Animation, Short, Adventure","Spike Jonze, Pierre Le-Tan, Soko",Spike Jonze,en,tt1843214,6299
2890,"André Hazes, Zij Gelooft in Mij",2000,Documentary,"André Hazes, Jos Brink, André Hazes jr.",John Appel,nl,tt0222718,1575
149326,Ape and Super-Ape,1972,Documentary,Anton Koolhaas,Bert Haanstra,nl,tt0068275,6943
65216,Bloody Cartoons,2007,Documentary,No Actor,Karsten Kjær,fi,tt1209397,4624
6417,Dallas Pashamende,2005,Drama,"Zsolt Bogdán, Dorka Gryllus, Oszkár Nyári",Robert-Adrian Pejo,en,tt0382627,2435
8444,Domésticas,2001,"Drama, Comedy","Graziella Moretto, Lena Roque, Olivia Araújo",Fernando Meirelles,pt,tt0279783,2698
129518,Island Guests,2005,Drama,"Tygo Gernandt, Eva Duijvestein, Rijk Smit",Karim Traïdia,nl,tt0460443,6481
94965,Okkadu,2003,"Foreign, Drama","Mahesh Babu, Prakash Raj, Bhumika Chawla",Gunasekhar,te,tt0366840,5544
48315,Time Runner,1993,Science Fiction,"Mark Hamill, Rae Dawn Chong, Brion James",Michael Mazo,en,tt0108342,4154
96594,Een Maand Later,1987,Comedy,"Renée Soutendijk, Monique van de Ven, Edwin de Vries",Nouchka van Brakel,nl,tt0093460,5589
78701,Kisna: The Warrior Poet,2005,"Drama, Romance, Foreign","Vivek Oberoi, Isha Sharvani, Antonia Bernath",Subhash Ghai,hi,tt0396690,4980
141010,And the Crows Will Dig Your Grave,1971,Western,"Craig Hill, Fernando Sancho, Maria Pia Conte",Juan Bosch,es,tt0066868,6762
4680,Two Men in Town,1973,"Crime, Drama","Jean Gabin, Alain Delon, Mimsy Farmer",José Giovanni,fr,tt0069967,2018
44978,Golmaal 3,2010,"Comedy, Family","Ajay Devgn, Arshad Warsi, Kareena Kapoor",Rohit Shetty,hi,tt1562859,4024
53569,No One Killed Jessica,2011,"Crime, Drama","Rani Mukerji, Vidya Balan, Myra Karn",Raj Kumar Gupta,hi,tt1734110,4305
84240,Ghost,2012,Horror,"Shiney Ahuja, Sayali Bhagat, Rahul Roy",Puja Bedi,en,tt2175671,5189
105833,Farewell to the Summer Light,1968,"Drama, Romance","Mariko Okada, Tadashi Yokouchi, Paul Beauvais",Yoshishige Yoshida,ja,tt0063544,5862
60616,The Rashevski Tango,2003,"Drama, Foreign","Nathan Cogan, Hippolyte Girardot, Ludmila Mikaël",Sam Garbarski,fr,tt0328509,4531
135362,The chosen,2006,Drama,"Pierre Bokma, Kees Prins, Tijn Docter",Theu Boermans,en,tt0492916,6624
89722,Visions of Suffering,2006,"Horror, Foreign",Alexandra Batrumova,Andrey Iskanov,en,tt0840027,5400
2764,All Stars,1997,"Comedy, Drama, Sport","Antonie Kamerling, Danny de Munk, Thomas Acda",Jean van de Velde,nl,tt0118588,1549
78539,All About Love,2001,Drama,"Virginie Ledoyen, Stomy Bugsy, Bruno Putzulu",Jean-François Richet,fr,tt0269138,4976
3048,The Great Global Warming Swindle,2007,"Documentary, Foreign","Tim Ball, Nir Shaviv, Ian Clark",Martin Durkin,en,tt1020027,1645
173421,Alter Ego,2007,"Drama, Romance","Sakis Rouvas, Danai Skiadi, Alexandros Logothetis",Nicholas Dimitropoulos,en,tt0965367,7449
164045,They Eat Scum,1979,"Comedy, Drama",Donna Death,Nick Zedd,en,tt0135674,7244
65188,Leben nach Microsoft,2001,Documentary,"Bill Gates, Walt Moore, Marlin Eller",Corinna Belz,en,tt0406929,4623
73123,In Orange,2004,"Adventure, Drama, Family","Thomas Acda, Wendy van Dijk, Yannick van de Velde",Joram Lürsen,nl,tt0382095,4839
107767,I Am a Nymphomaniac,1971,Drama,"Sandra Julien, Janine Reynaud, Yves Vincent",Max Pécas,fr,tt0065915,5930
81389,The Last Summer,2007,Drama,"Laura Verlinden, Bram van Outryve, Gilles De Schrijver",Joost Wijnant,nl,tt0494969,5081
4443,Nuits rouges,1974,"Horror, Thriller","Jacques Champreux, Josephine Chaplin, Patrick Préjean",Georges Franju,fr,tt0069593,1938
30810,Olga's House of Shame,1964,"Crime, Drama","Audrey Campbell, Judy Young, W.B. Parker",Joseph P. Mawra,en,tt0126562,3473
799,Annaluise & Anton,1999,Family,"Elea Geissler, Max Felder, Juliane Köhler",Caroline Link,de,tt0161935,611
8651,En Route,2004,"Romance, Drama","Florian Panzner, Martin Kiefer, Lena Beyerling",Jan Krüger,de,tt0404532,2729
127286,Women Talking Dirty,2001,"Comedy, Romance","Helena Bonham Carter, Gina McKee, Eileen Atkins",Coky Giedroyc,en,tt0180316,6423
164288,The Fearless Triplets,2004,"Adventure, Family",Veerle Baetens,Dirk Beliën,nl,tt0379065,7248
88580,The Acid Eaters,1968,Drama,"Ernie F. Orsatti, Judy Wood, Buck Kartalian",Byron Mabe,en,tt0061329,5373
26743,Thumbtanic,2000,Comedy,"Steve Oedekerk, Mary Jo Keenen, Paul Greenberg",Todd Portugal,en,tt0234889,3221
50658,Bella Bettien,2002,"Crime, Drama","Thekla Reuten, Kim van Kooten, Daniël Boissevain",Hans Pos,nl,tt0282378,4232
96496,Burning Love,1983,"Comedy, Drama","Monique van de Ven, Peter Jan Rens, Ellen Vogel",Ate de Jong,nl,tt0085273,5586
52088,Intoxicating,2003,"Drama, Thriller","Kirk Harris, John Savage, Eric Roberts",Mark David,en,tt0326976,4267
45047,The Seduction of Inga,1968,Drama,"Marie Liljedahl, Tommy Blom, Lennart Lindberg",Joseph W. Sarno,sv,tt0067508,4026
168712,Panic in the Skies,2006,"TV Movie, Thriller","Kate Jackson, Ed Marinaro, Erik Estrada",Paul Ziller,en,tt0122202,7334
50583,Red Eagle,2010,"Action, Comedy, Thriller","Ananda Everingham, Yarinda Boonnak, Wannasing Prasertkul",Wisit Sasanatieng,th,tt1743711,4228
4134,Het zwijgen,2006,Thriller,"Vincent Croiset, Rosa Reuten, Susan Visser",André van der Hout,en,tt0481976,1849
135204,Frank & Wendy,2004,"Animation, Comedy, Action, Thriller","Peeter Oja, Jan Uuspõld, Janne Shevtshenko",Kaspar Jancis,en,tt0452226,6618
105915,Lost in New York,1989,"Mystery, Horror, Fantasy","Adeline Abitbol, Catherine Herengt, Funny Abitbol",Jean Rollin,fr,tt0098078,5866
149832,The Princess and the Pea,1976,"Romance, Family, Fantasy","Andrey Podoshian, Alisa Freyndlikh, Innokentiy Smoktunovskiy",Boris Rytsarev,ru,tt0075104,6953
147698,Crulic - The Path to Beyond,2011,"Animation, Documentary","Vlad Ivanov, Sandrine Bonnaire, Jamie Sives",Anca Damian,fr,tt1996223,6897
60948,On the Comet,1970,"Adventure, Fantasy, Science Fiction","Emil Horváth, Karel Effa, František Filipovský",Karel Zeman,cs,tt0066121,4534
88051,On the Bowery,1957,Documentary,"Gorman Hendricks, Frank Matthews, Ray Salyer",Lionel Rogosin,en,tt0050800,5354
102860,Found Memories,2011,"Drama, Foreign","Sônia Guedes, Lisa Fávero, Luiz Serra",Julia Murat,pt,tt2043879,5756
106134,Meanwhile,2011,Drama,"D.J. Mendel, Miho Nakaido, Danielle Meyer",Hal Hartley,en,tt1748113,5876
162472,Anémone,1968,Drama,"Anémone, Pascal Laperrousaz, Maurice Garrel",Philippe Garrel,en,tt0060114,7216
102858,The Fourth Dimension,2012,Drama,"Val Kilmer, Rachel Korine, Igor Sergeev",Harmony Korine,en,tt2006791,5755
5256,Momentum,2003,"Action, Thriller","Louis Gossett, Jr., Teri Hatcher, Grayson McCouch",James Seale,en,tt0316272,2203
96935,The Naked Maja,1958,"Adventure, Drama, Romance","Ava Gardner, Anthony Franciosa, Amedeo Nazzari",Henry Koster,en,tt0051891,5602
158942,Silent Ones,2013,"Drama, Mystery, Thriller","Orsolya Tóth, Roland Rába, Fatih Dervisoglu",Ricky Rijneke,en,tt2182121,7125
105593,You Are Not I,1981,"Mystery, Drama, Thriller","Suzanne Fletcher, Evelyn Smith, Lucy Sante",Sara Driver,en,tt0193647,5855
78071,Successive Slidings of Pleasure,1974,"Thriller, Fantasy, Horror","Anicée Alvina, Olga Georges-Picot, Michael Lonsdale",Alain Robbe-Grillet,fr,tt0070116,4952
96026,Ramin,2011,"Documentary, Drama",Ramin Lomsadze,Audrius Stonys,en,tt2055720,5570
105304,The Field of Enchantment,2011,"Documentary, Family","Simon Delagnes, Lindsey Henocque, Jean-Claude Ayrinhac",Claude Nuridsany,fr,tt2124829,5838
96300,The Blue Planet,1981,Documentary,No Actor,Franco Piavoli,it,tt0194234,5579
104317,The Woman Who Powders Herself,1972,"Fantasy, Horror","Jean-Jacques Choul, Jacques Delbosc d'Auzon, Nadine Roussial",Patrick Bokanowski,en,tt0350921,5807
172673,Instructions for a Light & Sound Machine,2006,Western,"Clint Eastwood, Lee Van Cleef, Eli Wallach",Peter Tscherkassky,en,tt0493428,7426
168478,Mermaid,1997,"Animation, Fantasy",Yevgeniya Smolyaninova,Aleksandr Petrov,ru,tt0130860,7327
80281,Oosaravelli,2011,"Action, Romance, Foreign","Jr NTR, Tamanna Bhatia, Prakash Raj",Surendra Reddy,te,tt1890493,5038
36511,White Wall,2010,"Action, Drama, Fantasy, Science Fiction, Thriller","James Boss, Gary Kohn, Aurelie Kyinn",James Boss,en,tt0969653,3761
159630,Holi,1985,"Comedy, Drama","Aamir Khan, Naseeruddin Shah, Om Puri",Ketan Mehta,en,tt0087417,7156
89337,Blood Ties,1991,"Drama, Fantasy, Horror","Harley Venton, Patrick Bauchau, Kim Johnston Ulrich",Jim McBride,en,tt0101477,5387
135536,Chi lavora è perduto,1963,Drama,"Sady Rebbot, Pascale Audret, Tino Buazzelli",Tinto Brass,it,tt0057942,6626
77829,A Hole in the Head,1998,Documentary,Amanda Feilding,Eli Kabillio,en,tt0202909,4937
39305,Children of Beslan,2005,Documentary,No Actor,Ewa Ewart,en,tt0480753,3810
53883,Anjathe,2008,"Action, Drama","Narain, Vijayalakshmi Agathiyan, Ajmal Ameer",Mysskin,ta,tt1922545,4316
70988,Yuddham Sei,2011,"Crime, Action, Thriller","Cheran, Lakshmi Ramakrishnan, Manikka Vinayagam",Mysskin,ta,tt1843335,4749
66344,Pammal K. Sambandam,2002,"Comedy, Drama","Kamal Haasan, Simran, Abbas",Mouli,ta,tt0422908,4645
144436,Jack and the Beanstalk,1902,"Adventure, Family, Fantasy",Thomas White,George S. Fleming,en,tt0000399,6834
159281,Two Faces of the Dollar,1967,Western,"Maurice Poli, Jacques Herlin, Gérard Herter",Roberto Bianchi Montero,it,tt0169817,7148
78088,Earthling,2011,"Drama, Action, Thriller, Science Fiction","Rebeca Spence, Peter Greene, William Katt",Clay Liford,en,tt1398999,4953
73983,Race Street,1948,Crime,"George Raft, William Bendix, Marilyn Maxwell",Edwin L. Marin,en,tt0040719,4868
166904,Master Minds,1949,Comedy,"Leo Gorcey, Huntz Hall, Alan Napier",Jean Yarbrough,en,tt0041644,7293
2989,Roar,1981,"Adventure, Thriller","Tippi Hedren, Melanie Griffith, Jerry Marshall",Noel Marshall,en,tt0083001,1611
3938,Blondie Plays Cupid,1940,Comedy,"Arthur Lake, Larry Simms, Daisy",Frank R. Strayer,en,tt0032262,1826
93212,Waitress!,1981,Comedy,"Jim Harris, Carol Drake, Hunt Block",Lloyd Kaufman,en,tt0083312,5503
67852,Space Tourists,2010,"Documentary, Adventure, History","Anousheh Ansari, Jonas Bendiksen, Dumitru Popescu",Christian Frei,ru,tt1496460,4665
5728,Day of the Idiots,1981,"Fantasy, Drama","Carole Bouquet, Ingrid Caven, Christine Kaufmann",Werner Schroeter,de,tt0083160,2295
130544,Palermo or Wolfsburg,1980,Drama,"Otto Sander, Magdalena Montezuma, Isolde Barth",Werner Schroeter,de,tt0081299,6508
163018,"Learn How to Read and Write, Son",1981,"Drama, Comedy","Vasilis Diamantopoulos, Anna Matzourani, Nikos Kalogeropoulos",Thodoros Maragos,en,tt0164094,7226
58559,Confession of a Child of the Century,2012,Drama,"Charlotte Gainsbourg, Pete Doherty, August Diehl",Sylvie Verheyde,fr,tt1865335,4463
124993,Hindle Wakes,1927,"Drama, Romance","Estelle Brody, John Stuart, Norman McKinnel",Maurice Elvey,en,tt0017998,6336
31184,The Accidental Gangster and the Mistaken Courtesean,2008,"Action, Adventure, Comedy, Foreign","Lee Jung-jae, Kim Ok-bin, Yeo Kyun-dong ",Yeo Kyun-dong ,ko,tt1430633,3510
154786,Wavemakers,2013,Documentary,Jonny Greenwood,Caroline Martel,en,tt3146408,7041
34158,The People Speak,2009,"History, Documentary","Rosario Dawson, Morgan Freeman, Marisa Tomei",Chris Moore,en,tt1156524,3728
134238,Song of the Saddle,1936,"Comedy, Romance","Dick Foran, Alma Lloyd, Charles Middleton",Louis King,en,tt0028284,6595
85231,The Lone Wolf Meets a Lady,1940,"Mystery, Comedy, Drama","Warren William, Jean Muir, Eric Blore",Sidney Salkow,en,tt0032725,5233
122325,The Rich Are Always with Us,1932,"Comedy, Drama, Romance","Ruth Chatterton, George Brent, Bette Davis",Alfred E. Green,en,tt0023394,6265
86497,Wide Open,1974,"Drama, Comedy","Christina Lindberg, Kent-Arne Dahlgren, Solveig Andersson",Gustav Wiklund,en,tt0070764,5292
50942,Creature,1998,"Horror, Science Fiction, Thriller","Craig T. Nelson, Kim Cattrall, Colm Feore",Stuart Gillard,en,tt0156205,4235
125531,Pripyat,1999,Documentary,No Actor,Nikolaus Geyrhalter,ru,tt0194278,6357
163042,Orange Love,2007,"Drama, Romance","Olga Makeeva, Aleksey Chadov",Alan Badoev,ru,tt0489793,7227
131027,Csontvary,1980,Drama,"Itzhak Finzi, István Holl, Andrea Drahota",Zoltán Huszárik,hu,tt0080577,6518
5252,Ardor,2002,"Drama, Thriller","Yunjin Kim, Lee Jong-won, Ha Seung-Ri",Byun Young-Joo,ko,tt0341470,2201
114242,Faust,1960,"Drama, Fantasy","Will Quadflieg, Gustaf Gründgens, Elisabeth Flickenschildt",Gustaf Gründgens,de,tt0163624,6101
59895,Sudden Danger,1955,"Drama, Crime","Bill Elliott, Tom Drake, Beverly Garland",Hubert Cornfield,en,tt0048672,4502
36799,Sugar,2004,"Drama, Romance","Andre Noble, Brendan Fehr, Marnie McPhail",John Palmer,en,tt0374252,3770
54241,The Extra Girl,1923,Comedy,"Mabel Normand, Ralph Graves, George Nichols",F. Richard Jones,en,tt0014029,4326
161816,Raghu Romeo,2003,"Comedy, Crime","Vijay Raaz, Saurabh Shukla, Maria Goretti",Rajat Kapoor,en,tt0377131,7202
123337,Sight,2012,Science Fiction,"Ori Golad, Deborah Aroshas",Daniel Lazo,en,tt2433494,6291
156603,Let's Go Navy!,1951,Comedy,"Leo Gorcey, Huntz Hall, Allen Jenkins",William Beaudine,en,tt0043735,7059
107966,Loose in London,1953,"Comedy, Action, Adventure","Leo Gorcey, Huntz Hall, Bernard Gorcey",Edward Bernds,en,tt0046011,5934
174195,Private Eyes,1953,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey",Edward Bernds,en,tt0046210,7474
144852,Dig That Uranium,1955,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey",Edward Bernds,en,tt0049143,6850
25803,Amal,2007,Drama,"Rupinder Nagra, Seema Biswas, Naseeruddin Shah",Richie Mehta,en,tt0907674,2939
144686,The Lift,1972,"Comedy, Thriller",Michael Fuller,Robert Zemeckis,en,tt0068856,6844
158928,The Roman Spring of Mrs. Stone,2003,Drama,"Helen Mirren, Olivier Martinez, Anne Bancroft",Robert Allan Ackerman,en,tt0311730,7123
90843,Baishe Srabon,2011,Thriller,"Prasenjit Chatterjee, Parambrata Chatterjee, Raima Sen",Srijit Mukherji,bn,tt2075108,5425
173327,From Bedrooms to Billions,2014,Documentary,"Peter Molyneux, David Braben, Jon Hare",Anthony Caulfield,en,tt2404567,7447
130269,Cien niños esperando un tren,1988,Documentary,Alicia Vega,Ignacio Agüero,es,tt0144829,6496
39857,The Untold Story,1993,"Comedy, Crime, Drama, Horror","Anthony Wong, Danny Lee Sau-Yin, Emily Kwan",Danny Lee Sau-Yin,cn,tt0103743,3827
146904,"Rio, Zona Norte",1957,"Drama, Music","Grande Otelo, Jece Valadão, Paulo Goulart",Nelson Pereira dos Santos,pt,tt0050919,6883
85540,Dr. Kildare Goes Home,1940,Drama,"Lew Ayres, Lionel Barrymore, Laraine Day",Harold S. Bucquet,en,tt0032414,5248
80094,The Apple Game,1977,"Comedy, Drama","Dagmar Bláhová, Jiří Kodet, Evelyna Steimarová",Věra Chytilová,en,tt0074652,5028
122270,The Niklashausen Journey,1970,Drama,"Michael König, Hanna Schygulla, Rainer Werner Fassbinder",Rainer Werner Fassbinder,de,tt0066150,6264
3102,My Step Brother Frankenstein,2005,Drama,"Sergey Gazarov, Vladimir Bogdanov, Artem Shalimov",Valery Todorovsky,en,tt0416040,1685
62729,His Wife's Diary,2000,"Drama, History, Romance","Andrey Smirnov, Olga Budina, Evgeny Mironov",Aleksey Uchitel,en,tt0249474,4567
128671,The New York Hat,1912,"Short, Drama","Mary Pickford, Lionel Barrymore, Charles Hill Mailes",D.W. Griffith,en,tt0002391,6459
116857,Death's Marathon,1913,"Short, Drama, Romance","Blanche Sweet, Henry B. Walthall, Walter Miller",D.W. Griffith,en,tt0002795,6159
126418,Should Ladies Behave,1933,"Comedy, Drama","Lionel Barrymore, Alice Brady, Conway Tearle",Harry Beaumont,en,tt0024553,6391
101715,Unguarded,2011,"Biography, Sport","Chris Herren, Rick Pitino, Bill Reynolds",Jonathan Hock,en,tt2077005,5729
87992,Where Once We Walked,2010,"History, Drama","Jessica Grabowsky, Oskar Pöysti, Jakob Öhrman",Peter Lindholm,sv,tt1841745,5351
169496,Kitchen,1965,Drama,"Ronald Tavel, Elecktrah, Donald Lyons",Andy Warhol,en,tt0190508,7349
3941,Blondie Goes Latin,1941,Comedy,"Penny Singleton, Arthur Lake, Larry Simms",Robert Sparks,en,tt0033403,1827
1659,Texas - Doc Snyder hält die Welt in Atem,1993,"Comedy, Western","Helge Schneider, Peter Berling, Andreas Kunze",Helge Schneider,de,tt0108317,1017
1652,00 Schneider - Jagd auf Nihil Baxter,1994,"Comedy, Crime","Helge Schneider, Helmut Körschgen, Andreas Kunze",Helge Schneider,de,tt0109000,1012
1655,Praxis Dr. Hasenbein,1997,Comedy,"Helge Schneider, Andrea Rottmann, Bernhard Sondermann",Helge Schneider,de,tt0119932,1015
161143,Madly Madagascar,2013,"Animation, Comedy, Family","Ben Stiller, Chris Rock, David Schwimmer",David Soren,en,tt2702348,7190
102039,Mock Up on Mu,2008,"Comedy, Science Fiction","Stoney Burke, Jeri Lynn Cohen, David Cox",Craig Baldwin,en,tt1263692,5737
7237,Wizards of the Lost Kingdom II,1989,"Action, Fantasy","Mel Welles, Robert Jayne, David Carradine",Charles B. Griffith,en,tt0090334,2556
114394,The Lonely Lady,1983,Drama,"Pia Zadora, Lloyd Bochner, Bibi Besch",Peter Sasdy,en,tt0085863,6105
168616,Tumult,2012,"Short, Action, Comedy","Jean-Marc Chautems, Eileen Dunwoodie, Gísli Örn Garðarsson",Johnny Barrington,en,tt2066145,7331
106729,Natural Enemies,1979,Drama,"Hal Holbrook, Louise Fletcher, Peter Armstrong",Jeff Kanew,en,tt0079613,5896
83266,"It's Not You, It's Me",2004,"Romance, Comedy","Soledad Villamil, Diego Peretti, Cecilia Dopazo",Juan Taratuto,es,tt0378453,5146
99846,Moonshine County Express,1977,"Action, Crime, Drama","John Saxon, Claudia Jennings, Maureen McCormick",Gus Trikonis,en,tt0076409,5685
53999,My Super Psycho Sweet 16: Part 2,2010,"Comedy, Drama, Horror","Lauren McKnight, Chris Zylka, Matt Angel",Jacob Gentry,en,tt1684915,4319
